ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE	ID	IC_SAMPLE_1	SC_SAMPLE_1	IC_SAMPLE_2	SC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
726	"ENSG00000183018.8"	"SPNS2"	chr17	+	4536075	4536426	4536075	4536174	4536899	4536946	726	16,19,4	0,0,0	23,18,19	1,4,2	341	89	1.20426999101e-05	0.000172882220825	1.0,1.0,1.0	0.857,0.54,0.713	0.297
156	"ENSG00000161249.20"	"DMKN"	chr19	-	35510370	35510435	35510378	35510435	35510183	35510252	156	354,333,180	245,293,105	131,173,202	47,83,72	97	89	1.21944215054e-05	0.000174183492159	0.57,0.51,0.611	0.719,0.657,0.72	-0.135
1937	"ENSG00000256269.6"	"HMBS"	chr11	+	119088634	119088848	119088634	119088707	119089081	119089131	1937	20,16,13	225,242,115	13,26,24	83,90,109	230	89	1.22500111699e-05	0.000174183492159	0.033,0.025,0.042	0.057,0.101,0.079	-0.046
3357	"ENSG00000172053.16"	"QARS"	chr3	-	49103555	49103706	49103630	49103706	49103344	49103409	3357	28,35,10	397,267,106	15,14,16	330,359,490	164	89	1.25071043547e-05	0.000176996273001	0.037,0.066,0.049	0.024,0.021,0.017	0.03
624	"ENSG00000008128.22"	"CDK11A"	chr1	-	1709478	1709640	1709517	1709640	1709037	1709133	624	3,10,0	9,7,4	0,0,0	3,5,3	128	89	1.32856050007e-05	0.000187126493076	0.188,0.498,0.0	0.0,0.0,0.0	0.229
3909	"ENSG00000115687.13"	"PASK"	chr2	-	241115021	241115177	241115042	241115177	241112239	241112439	3909	16,13,6	40,35,9	1,2,0	13,8,20	110	89	1.34392622464e-05	0.000188402051961	0.245,0.231,0.35	0.059,0.168,0.0	0.2
937	"ENSG00000164211.12"	"STARD4"	chr5	-	111512384	111512535	111512390	111512535	111507328	111507442	937	43,43,7	3,1,0	48,72,92	21,10,16	95	89	1.37042986074e-05	0.000191219792718	0.931,0.976,1.0	0.682,0.871,0.843	0.17
4915	"ENSG00000009950.15"	"MLXIPL"	chr7	-	73607135	73607420	73607330	73607420	73606973	73607018	4915	31,40,16	10,17,5	69,46,70	1,3,10	284	89	1.37712169108e-05	0.000191259784631	0.493,0.424,0.501	0.956,0.828,0.687	-0.351
994	"ENSG00000113810.15"	"SMC4"	chr3	+	160412325	160412849	160412325	160412453	160413472	160413613	994	45,49,11	482,339,156	35,43,70	108,211,385	485	89	1.43377159938e-05	0.000198205647951	0.017,0.026,0.013	0.056,0.036,0.032	-0.023
2953	"ENSG00000165959.11"	"CLMN"	chr14	-	95194214	95194596	95194535	95194596	95193848	95193919	2953	3,10,8	26,33,15	28,19,60	38,19,65	410	89	1.45112594429e-05	0.000199680279707	0.024,0.062,0.104	0.138,0.178,0.167	-0.098
2767	"ENSG00000137857.17"	"DUOX1"	chr15	+	45131470	45131662	45131470	45131647	45131917	45132024	2767	1,0,0	6,7,4	0,5,5	1,3,0	104	89	1.48453039137e-05	0.000203339804983	0.125,0.0,0.0	0.0,0.588,1.0	-0.488
1758	"ENSG00000166845.13"	"C18orf54"	chr18	+	54361642	54362431	54361642	54361948	54362770	54362921	1758	154,160,55	3,1,2	47,40,100	4,3,12	572	89	1.52847560886e-05	0.000208403112697	0.889,0.961,0.811	0.646,0.675,0.565	0.258
1104	"ENSG00000213983.11"	"AP1G2"	chr14	-	23565815	23566160	23566063	23566160	23565605	23565701	1104	134,133,68	13,6,4	215,199,312	3,5,2	337	89	1.56010526425e-05	0.000211748832684	0.731,0.854,0.818	0.95,0.913,0.976	-0.145
1788	"ENSG00000163938.16"	"GNL3"	chr3	+	52688108	52688206	52688108	52688192	52689073	52689206	1788	27,32,22	1361,1389,640	4,4,1	456,736,865	103	89	1.65722961324e-05	0.000222904847979	0.017,0.02,0.029	0.008,0.005,0.001	0.017
265	"ENSG00000124839.12"	"RAB17"	chr2	-	237586041	237586157	237586063	237586157	237578003	237578155	265	11,11,8	7,9,0	5,8,15	1,0,0	111	89	1.651018616e-05	0.000222904847979	0.558,0.495,1.0	0.8,1.0,1.0	-0.249
1288	"ENSG00000229117.8"	"RPL41"	chr12	+	56116774	56116829	56116774	56116799	56117188	56117211	1288	36,59,24	1059,1116,652	9,16,17	642,862,737	119	89	1.69682219304e-05	0.000226192458411	0.025,0.038,0.027	0.01,0.014,0.017	0.016
1891	"ENSG00000141560.14"	"FN3KRP"	chr17	+	82720760	82720965	82720760	82720841	82722803	82722886	1891	7,7,2	2,5,1	2,7,4	0,1,0	213	89	1.69530053032e-05	0.000226192458411	0.594,0.369,0.455	1.0,0.745,1.0	-0.442
311	"ENSG00000155508.13"	"CNOT8"	chr5	+	154858638	154858797	154858638	154858768	154863206	154863395	311	16,14,6	76,61,8	7,9,8	138,133,129	118	89	1.76435444065e-05	0.000234149438212	0.137,0.148,0.361	0.037,0.049,0.045	0.172
1142	"ENSG00000196704.11"	"AMZ2"	chr17	+	68250187	68250967	68250187	68250470	68251049	68251178	1142	1165,968,471	18,4,3	530,753,1096	0,1,3	586	89	1.8254464196e-05	0.000238025458905	0.908,0.974,0.96	1.0,0.991,0.982	-0.044
3932	"ENSG00000137074.18"	"APTX"	chr9	-	33001515	33001612	33001566	33001612	32989758	32989895	3932	7,7,0	72,84,35	3,10,5	9,15,14	140	89	1.80316059409e-05	0.000238025458905	0.058,0.05,0.0	0.175,0.298,0.185	-0.183
4394	"ENSG00000136877.14"	"FPGS"	chr9	+	127807585	127807775	127807585	127807688	127808233	127808311	4394	14,30,5	141,124,53	18,12,20	36,30,46	176	89	1.81291205128e-05	0.000238025458905	0.048,0.109,0.046	0.202,0.168,0.18	-0.116
971	"ENSG00000139998.14"	"RAB15"	chr14	-	64950578	64951151	64951073	64951151	64950324	64950414	971	10,24,4	32,31,12	17,16,16	8,5,10	584	89	1.82023892868e-05	0.000238025458905	0.045,0.106,0.048	0.245,0.328,0.196	-0.19
3847	"ENSG00000141295.13"	"SCRN2"	chr17	-	47838269	47838450	47838335	47838450	47837719	47838002	3847	131,101,33	9,6,0	124,118,135	0,1,1	155	89	1.8402597885e-05	0.000238913727324	0.893,0.906,1.0	1.0,0.985,0.987	-0.058
3284	"ENSG00000099364.16"	"FBXL19"	chr16	+	30928466	30928628	30928466	30928499	30930072	30930584	3284	55,72,24	90,80,41	73,63,81	35,42,63	218	89	1.99509970832e-05	0.000256783091769	0.2,0.269,0.193	0.46,0.38,0.344	-0.174
3628	"ENSG00000120265.16"	"PCMT1"	chr6	+	149802199	149802416	149802199	149802369	149810615	149811420	3628	297,269,122	271,274,122	153,145,170	241,231,271	136	89	1.99118504965e-05	0.000256783091769	0.418,0.391,0.396	0.294,0.291,0.291	0.11
3216	"ENSG00000100209.9"	"HSCB"	chr22	+	28744614	28744709	28744614	28744704	28745863	28746008	3216	17,9,5	47,54,35	14,17,24	22,23,28	94	89	2.06213555837e-05	0.00026314259732	0.255,0.136,0.119	0.376,0.412,0.448	-0.242
4917	"ENSG00000110717.11"	"NDUFS8"	chr11	+	68032285	68032523	68032285	68032336	68032922	68033012	4917	51,47,37	366,351,148	22,9,18	239,176,251	276	89	2.05884441576e-05	0.00026314259732	0.043,0.041,0.075	0.029,0.016,0.023	0.03
2476	"ENSG00000136271.10"	"DDX56"	chr7	-	44572562	44572744	44572573	44572744	44572346	44572437	2476	36,43,12	723,679,303	20,15,25	136,150,188	100	89	2.13386276454e-05	0.000269987890463	0.042,0.053,0.034	0.116,0.082,0.106	-0.058
3496	"ENSG00000068796.16"	"KIF2A"	chr5	+	62352587	62352710	62352587	62352653	62353274	62353375	3496	136,114,47	75,65,19	84,78,101	12,25,18	146	89	2.13209055564e-05	0.000269987890463	0.525,0.517,0.601	0.81,0.655,0.774	-0.199
3280	"ENSG00000133275.15"	"CSNK1G2"	chr19	+	1979494	1979643	1979494	1979618	1979751	1979835	3280	311,275,138	7,15,5	273,223,253	1,1,3	114	89	2.20227186374e-05	0.000276474059857	0.972,0.935,0.956	0.995,0.994,0.985	-0.037
4213	"ENSG00000002016.17"	"RAD52"	chr12	-	929763	929886	929818	929886	927144	927263	4213	11,8,2	43,53,21	5,17,23	12,14,8	144	89	2.20364454943e-05	0.000276474059857	0.137,0.085,0.056	0.205,0.429,0.64	-0.332
3750	"ENSG00000168000.14"	"BSCL2"	chr11	-	62705300	62705617	62705467	62705617	62702467	62702549	3750	384,361,160	3,4,2	93,105,131	2,11,6	256	89	2.31021353758e-05	0.000288631699716	0.978,0.969,0.965	0.942,0.768,0.884	0.106
320	"ENSG00000159086.14"	"PAXBP1"	chr21	-	32755212	32755353	32755229	32755353	32751118	32751218	320	46,29,21	117,107,46	32,49,52	42,40,73	106	89	2.41794398459e-05	0.000300832530749	0.248,0.185,0.277	0.39,0.507,0.374	-0.187
1343	"ENSG00000162066.14"	"AMDHD2"	chr16	+	2528451	2528718	2528451	2528559	2528993	2529095	1343	86,59,30	12,7,1	15,15,26	0,1,0	248	89	2.44265436378e-05	0.000302645889222	0.72,0.752,0.915	1.0,0.843,1.0	-0.152
1876	"ENSG00000182325.10"	"FBXL6"	chr8	-	144357438	144357502	144357456	144357502	144356989	144357121	1876	138,154,53	9,2,5	20,35,44	7,6,9	107	89	2.84367193439e-05	0.000350876214714	0.927,0.985,0.898	0.704,0.829,0.803	0.158
3927	"ENSG00000140990.14"	"NDUFB10"	chr16	+	1961152	1961291	1961152	1961258	1961496	1961636	3927	2798,2497,1037	29,51,17	1206,1192,1171	9,1,8	122	89	3.10274192805e-05	0.000381266971076	0.986,0.973,0.978	0.99,0.999,0.991	-0.014
3073	"ENSG00000116128.10"	"BCL9"	chr1	+	147612882	147613199	147612882	147612977	147614426	147614616	3073	112,91,40	1,10,0	105,83,154	0,0,0	311	89	3.24639079717e-05	0.000397283726244	0.97,0.723,1.0	1.0,1.0,1.0	-0.102
4356	"ENSG00000185024.16"	"BRF1"	chr14	-	105246865	105247193	105247070	105247193	105241264	105241414	4356	2,10,5	10,5,1	3,2,3	0,0,1	294	89	3.5439056195e-05	0.000431922537952	0.057,0.377,0.602	1.0,1.0,0.476	-0.48
1004	"ENSG00000171603.16"	"CLSTN1"	chr1	-	9731121	9731390	9731205	9731390	9729027	9730705	1004	16,14,11	407,392,173	44,32,26	321,302,458	173	89	3.58195568736e-05	0.000432796977022	0.02,0.018,0.032	0.066,0.052,0.028	-0.025
1607	"ENSG00000197114.11"	"ZGPAT"	chr20	+	63733586	63733739	63733586	63733712	63734704	63734824	1607	104,94,56	8,10,6	63,72,77	3,0,1	116	89	3.59456297058e-05	0.000432796977022	0.909,0.878,0.877	0.942,1.0,0.983	-0.087
668	"ENSG00000169714.16"	"CNBP"	chr3	-	129171633	129171771	129171654	129171771	129171445	129171538	668	752,779,342	1345,1465,687	573,664,724	873,812,732	110	89	3.57754993132e-05	0.000432796977022	0.311,0.301,0.287	0.347,0.398,0.445	-0.097
1709	"ENSG00000131470.14"	"PSMC3IP"	chr17	-	42574098	42574210	42574195	42574210	42573477	42573623	1709	327,346,134	48,61,37	79,94,91	10,4,2	186	89	3.76208626538e-05	0.000449633020813	0.765,0.731,0.634	0.791,0.918,0.956	-0.178
972	"ENSG00000139998.14"	"RAB15"	chr14	-	64950942	64951151	64951073	64951151	64950324	64950414	972	3,5,2	32,31,12	9,6,5	8,5,10	220	89	3.76450955135e-05	0.000449633020813	0.037,0.061,0.063	0.313,0.327,0.168	-0.216
2466	"ENSG00000124333.15"	"VAMP7"	chrX	+	155889457	155889633	155889457	155889608	155895622	155895680	2466	13,18,7	1,6,1	2,7,4	0,0,0	114	89	3.84603003164e-05	0.000457175582173	0.91,0.701,0.845	1.0,1.0,1.0	-0.181
3831	"ENSG00000187838.16"	"TMEM256-PLSCR3"	chr17	-	7393600	7394267	7394103	7394267	7393466	7393509	3831	186,183,76	42,47,14	193,182,276	11,17,34	592	89	3.85828019784e-05	0.000457175582173	0.4,0.369,0.449	0.725,0.617,0.55	-0.225
183	"ENSG00000092036.17"	"HAUS4"	chr14	-	22956745	22957094	22956915	22957094	22955099	22955176	183	82,56,19	53,52,26	76,117,98	24,46,40	259	89	3.87679224008e-05	0.000457553424066	0.347,0.27,0.201	0.521,0.466,0.457	-0.209
4468	"ENSG00000104129.9"	"DNAJC17"	chr15	-	40779083	40779310	40779222	40779310	40776541	40776627	4468	8,1,0	101,112,66	2,9,8	32,38,38	228	89	3.9477718451e-05	0.000464096327932	0.03,0.003,0.0	0.024,0.085,0.076	-0.051
2128	"ENSG00000146054.17"	"TRIM7"	chr5	-	181203476	181203640	181203544	181203640	181199850	181200081	2128	111,112,52	28,23,18	69,43,68	44,20,45	157	89	3.96496225081e-05	0.000464289305134	0.692,0.734,0.621	0.471,0.549,0.461	0.189
1525	"ENSG00000099956.18"	"SMARCB1"	chr22	+	23791755	23791894	23791755	23791867	23793558	23793688	1525	346,391,156	326,314,142	153,146,148	181,215,233	116	89	4.041185043e-05	0.000471366349156	0.449,0.489,0.457	0.393,0.343,0.328	0.11
3806	"ENSG00000110514.19"	"MADD"	chr11	+	47295495	47295579	47295495	47295567	47295896	47296055	3806	43,37,9	17,18,1	28,17,28	28,56,41	101	89	4.20104045562e-05	0.000488105322976	0.69,0.644,0.888	0.468,0.211,0.376	0.389
1771	"ENSG00000133706.17"	"LARS"	chr5	-	146144623	146144709	146144662	146144709	146144471	146144537	1771	784,750,308	15,19,16	211,355,527	3,2,4	128	89	4.55762391031e-05	0.000527483139387	0.973,0.965,0.93	0.98,0.992,0.989	-0.031
4523	"ENSG00000132436.11"	"FIGNL1"	chr7	-	50449117	50449723	50449562	50449723	50448180	50448289	4523	171,197,94	13,15,4	61,65,77	1,2,0	534	89	4.65520751709e-05	0.00053669689753	0.687,0.686,0.797	0.91,0.844,1.0	-0.195
1369	"ENSG00000197472.14"	"ZNF695"	chr1	-	246988120	246988255	246988124	246988255	246967694	246967792	1369	48,46,9	6,6,0	25,28,14	0,0,0	93	89	4.81252213173e-05	0.000546785015509	0.884,0.88,1.0	1.0,1.0,1.0	-0.079
2380	"ENSG00000101745.16"	"ANKRD12"	chr18	+	9208656	9208803	9208656	9208797	9211583	9211784	2380	20,21,5	0,0,0	21,20,84	1,3,10	95	89	4.76969266152e-05	0.000546785015509	1.0,1.0,1.0	0.952,0.862,0.887	0.1
3301	"ENSG00000163516.13"	"ANKZF1"	chr2	+	219230227	219230405	219230227	219230350	219231927	219232040	3301	60,68,27	0,0,2	214,211,246	9,23,10	144	89	4.78754878029e-05	0.000546785015509	1.0,1.0,0.893	0.936,0.85,0.938	0.056
4212	"ENSG00000002016.17"	"RAD52"	chr12	-	926795	927263	927144	927263	925449	925525	4212	3,3,0	42,42,17	0,5,12	7,15,18	438	89	4.81595643265e-05	0.000546785015509	0.014,0.014,0.0	0.0,0.063,0.119	-0.051
693	"ENSG00000149273.14"	"RPS3"	chr11	+	75401639	75402446	75401639	75401733	75404019	75404207	693	11565,12080,5786	19,11,4	10873,12802,10547	37,26,27	802	89	4.91305398328e-05	0.000555696181594	0.985,0.992,0.994	0.97,0.982,0.977	0.014
2788	"ENSG00000090006.17"	"LTBP4"	chr19	+	40611858	40611984	40611858	40611976	40612072	40612192	2788	107,65,26	2,0,0	90,133,193	8,10,8	97	89	5.05317143196e-05	0.000567246988565	0.98,1.0,1.0	0.912,0.924,0.957	0.062
4474	"ENSG00000137106.17"	"GRHPR"	chr9	+	37422713	37422833	37422713	37422805	37424844	37424975	4474	326,352,152	55,91,29	192,217,287	19,24,32	117	89	5.052117996e-05	0.000567246988565	0.818,0.746,0.799	0.885,0.873,0.872	-0.089
2985	"ENSG00000126214.21"	"KLC1"	chr14	+	103679383	103679545	103679383	103679518	103700654	103700727	2985	161,178,82	12,19,7	106,98,106	14,26,36	116	89	5.27224419615e-05	0.000589622515719	0.911,0.878,0.9	0.853,0.743,0.693	0.133
4191	"ENSG00000048140.17"	"TSPAN17"	chr5	+	176652742	176655020	176652742	176652913	176656077	176656125	4191	374,382,211	1,0,0	294,308,311	1,6,2	2196	89	5.44006536874e-05	0.000606120716084	0.938,1.0,1.0	0.923,0.675,0.863	0.159
275	"ENSG00000198720.12"	"ANKRD13B"	chr17	+	29607741	29608110	29607741	29607999	29608194	29608240	275	77,85,35	9,4,0	57,46,57	0,1,0	200	89	5.53288844165e-05	0.000614171185382	0.792,0.904,1.0	1.0,0.953,1.0	-0.086
145	"ENSG00000089327.14"	"FXYD5"	chr19	+	35157420	35157617	35157420	35157501	35158343	35158400	145	13,30,7	398,549,240	34,38,40	405,365,512	205	89	5.62542191992e-05	0.000622129994551	0.014,0.023,0.013	0.035,0.043,0.033	-0.02
2736	"ENSG00000100296.13"	"THOC5"	chr22	-	29528273	29528466	29528425	29528466	29528077	29528177	2736	15,8,3	234,241,129	20,14,12	142,108,127	241	89	5.66697344322e-05	0.00062441264581	0.023,0.012,0.009	0.049,0.046,0.034	-0.028
1622	"ENSG00000143569.18"	"UBAP2L"	chr1	+	154234590	154234792	154234590	154234759	154235195	154235291	1622	179,149,61	576,502,206	47,32,53	168,204,412	122	89	6.17647870486e-05	0.000678050198997	0.185,0.178,0.178	0.169,0.103,0.086	0.061
1408	"ENSG00000204463.12"	"BAG6"	chr6	-	31652399	31652700	31652423	31652700	31651655	31651776	1408	231,211,84	337,371,141	233,194,359	249,217,247	113	89	6.33178713939e-05	0.00069255371422	0.351,0.309,0.319	0.424,0.413,0.534	-0.131
4387	"ENSG00000112655.15"	"PTK7"	chr6	+	43132420	43132765	43132420	43132687	43138848	43138982	4387	6,18,4	204,168,75	3,3,2	194,165,307	167	89	6.75654635515e-05	0.000736315599142	0.015,0.054,0.028	0.008,0.01,0.003	0.025
3852	"ENSG00000101901.11"	"ALG13"	chrX	+	111681178	111681424	111681178	111681299	111682131	111682294	3852	122,144,66	80,86,34	49,50,46	56,62,49	214	89	6.79660204325e-05	0.000737987407314	0.388,0.411,0.447	0.267,0.251,0.281	0.149
3175	"ENSG00000163660.11"	"CCNL1"	chr3	-	157156935	157157083	157157010	157157083	157153035	157153156	3175	89,64,35	53,27,19	47,73,89	13,9,20	164	89	7.16807348318e-05	0.00077491675976	0.477,0.563,0.5	0.662,0.815,0.707	-0.215
4897	"ENSG00000172530.20"	"BANP"	chr16	+	87975047	87975207	87975047	87975185	87981035	87981127	4897	6,9,0	77,67,43	0,1,0	82,75,102	111	89	7.1886116026e-05	0.00077491675976	0.059,0.097,0.0	0.0,0.011,0.0	0.048
2887	"ENSG00000126773.12"	"PCNX4"	chr14	+	60124217	60125251	60124217	60124310	60125636	60125823	2887	1232,1280,707	12,2,3	585,995,1756	0,0,2	1030	89	8.48854886232e-05	0.000909743387443	0.899,0.982,0.953	1.0,1.0,0.987	-0.051
62	"ENSG00000141497.13"	"ZMYND15"	chr17	+	4743766	4744107	4743766	4743847	4744189	4744278	62	4,3,3	0,1,0	5,6,3	1,1,4	349	89	8.50028148348e-05	0.000909743387443	1.0,0.433,1.0	0.56,0.605,0.161	0.369
1180	"ENSG00000102125.15"	"TAZ"	chrX	+	154413206	154413370	154413206	154413252	154413481	154413567	1180	9,8,6	17,32,19	8,20,18	10,12,13	207	89	8.57761176342e-05	0.000914741025913	0.185,0.097,0.12	0.256,0.417,0.373	-0.215
4105	"ENSG00000172831.11"	"CES2"	chr16	+	66942647	66942785	66942647	66942737	66943298	66943371	4105	101,124,44	11,5,6	28,56,88	2,0,1	137	89	8.92858946061e-05	0.000948781783964	0.856,0.942,0.827	0.901,1.0,0.983	-0.086
966	"ENSG00000100083.18"	"GGA1"	chr22	+	37616921	37617048	37616921	37616997	37618447	37618546	966	4,9,1	109,106,24	13,14,11	48,57,95	140	89	9.12044921564e-05	0.000965732672266	0.023,0.051,0.026	0.147,0.135,0.069	-0.084
1545	"ENSG00000147548.16"	"WHSC1L1"	chr8	-	38281466	38281583	38281499	38281583	38279539	38279681	1545	27,39,13	7,2,3	19,30,42	11,14,31	122	89	9.47938828529e-05	0.00100019270035	0.738,0.934,0.76	0.558,0.61,0.497	0.256
4859	"ENSG00000121236.20"	"TRIM6"	chr11	+	5604533	5604797	5604533	5604629	5605336	5605567	4859	0,0,0	8,6,9	7,6,0	6,18,13	257	89	9.83402347466e-05	0.00103395753857	0.0,0.0,0.0	0.288,0.103,0.0	-0.13
4717	"ENSG00000143420.17"	"ENSA"	chr1	-	150627311	150627592	150627466	150627592	150626478	150626526	4717	67,22,39	15,25,5	29,45,54	0,4,2	244	89	0.000101261442898	0.00106093567892	0.62,0.243,0.74	1.0,0.804,0.908	-0.37
650	"ENSG00000204634.12"	"TBC1D8"	chr2	-	101090208	101090364	101090253	101090364	101059420	101059539	650	4,12,2	40,35,16	0,6,3	54,75,112	134	89	0.000105227657968	0.00109863561781	0.062,0.185,0.077	0.0,0.05,0.017	0.086
580	"ENSG00000116127.17"	"ALMS1"	chr2	+	73489633	73491498	73489633	73490158	73519774	73520016	580	318,342,159	0,3,1	72,106,217	1,5,7	1429	89	0.000105839361757	0.00110117189619	1.0,0.877,0.908	0.818,0.569,0.659	0.246
644	"ENSG00000181135.15"	"ZNF707"	chr8	+	143691072	143691232	143691072	143691199	143691599	143691713	644	27,26,14	5,15,6	5,6,4	6,9,15	122	89	0.000108188698365	0.00112170643513	0.798,0.558,0.63	0.378,0.327,0.163	0.373
215	"ENSG00000167699.13"	"GLOD4"	chr17	-	778621	778744	778694	778744	776867	776988	215	11,5,4	344,355,163	5,21,11	163,180,184	162	89	0.000110004704208	0.0011346146338	0.017,0.008,0.013	0.017,0.06,0.032	-0.024
3425	"ENSG00000160087.20"	"UBE2J2"	chr1	-	1267732	1267992	1267861	1267992	1266097	1266290	3425	11,17,2	4,0,4	9,3,10	1,0,0	218	89	0.000110193651642	0.0011346146338	0.529,1.0,0.17	0.786,1.0,1.0	-0.362
2572	"ENSG00000166348.18"	"USP54"	chr10	-	73505307	73505426	73505322	73505426	73504849	73504990	2572	18,11,5	7,1,0	8,13,20	0,0,0	104	89	0.000116012578516	0.00119042460292	0.688,0.904,1.0	1.0,1.0,1.0	-0.136
2956	"ENSG00000147687.17"	"TATDN1"	chr8	-	124518741	124518881	124518817	124518881	124515886	124516030	2956	234,227,137	678,747,286	112,157,165	168,315,304	165	89	0.000116612947972	0.00119248720084	0.157,0.141,0.205	0.264,0.212,0.226	-0.066
1130	"ENSG00000138434.16"	"SSFA2"	chr2	+	181915215	181917005	181915215	181916427	181918597	181918675	1130	343,348,160	2108,2066,866	349,521,1002	1954,2383,2782	667	89	0.000118085878578	0.00120342810046	0.021,0.022,0.024	0.023,0.028,0.046	-0.01
3339	"ENSG00000119616.11"	"FCF1"	chr14	+	74713169	74713259	74713169	74713200	74713484	74713552	3339	124,131,41	119,149,66	26,22,32	37,78,102	148	89	0.000120735944061	0.00122625009852	0.385,0.346,0.272	0.297,0.145,0.159	0.134
1873	"ENSG00000185803.8"	"SLC52A2"	chr8	+	144358592	144359065	144358592	144358900	144359183	144359423	1873	581,605,320	7,3,4	274,217,277	2,6,19	254	89	0.000122412592506	0.00123906441093	0.967,0.986,0.966	0.98,0.927,0.836	0.059
1252	"ENSG00000267228.6"	"RP11-49K24.6"	chr18	-	47136301	47136449	47136338	47136449	47134655	47134704	1252	24,17,5	47,56,9	6,1,10	26,45,64	126	89	0.000123538316954	0.00124623450819	0.265,0.177,0.282	0.14,0.015,0.099	0.157
3092	"ENSG00000214078.12"	"CPNE1"	chr20	-	35632162	35632385	35632310	35632385	35631944	35632025	3092	559,524,208	60,66,17	550,511,592	39,24,36	237	89	0.000124923064546	0.00125596050752	0.778,0.749,0.821	0.841,0.889,0.861	-0.081
2178	"ENSG00000161914.9"	"ZNF653"	chr19	-	11484041	11484141	11484079	11484141	11483426	11483859	2178	37,21,11	5,2,4	27,36,23	0,0,2	127	89	0.000125612163286	0.00125865073682	0.838,0.88,0.658	1.0,1.0,0.89	-0.171
4772	"ENSG00000154265.15"	"ABCA5"	chr17	-	69273942	69274128	69273958	69274128	69271161	69271289	4772	0,1,0	21,8,2	0,8,3	8,18,14	105	89	0.000140316425298	0.00140128711017	0.0,0.096,0.0	0.0,0.274,0.154	-0.111
2514	"ENSG00000143702.15"	"CEP170"	chr1	-	243142285	243142463	243142366	243142463	243139936	243140107	2514	37,63,26	3,8,1	74,63,118	12,27,64	170	89	0.00014199245455	0.00140393864002	0.866,0.805,0.932	0.764,0.55,0.491	0.266
3548	"ENSG00000160117.14"	"ANKLE1"	chr19	+	17283224	17283962	17283224	17283884	17284088	17284266	3548	79,52,32	2,6,2	22,51,56	0,0,0	167	89	0.000141294644628	0.00140393864002	0.955,0.822,0.895	1.0,1.0,1.0	-0.109
4102	"ENSG00000086758.15"	"HUWE1"	chrX	-	53602563	53602658	53602590	53602658	53600117	53600309	4102	124,152,67	4,9,2	77,132,297	0,2,0	116	89	0.000141900977104	0.00140393864002	0.96,0.928,0.963	1.0,0.981,1.0	-0.043
334	"ENSG00000070756.14"	"PABPC1"	chr8	-	100718086	100718280	100718182	100718280	100717772	100717888	334	22163,20870,9792	221,158,42	18057,21861,30347	149,255,411	185	89	0.000159824834333	0.0015750394565	0.98,0.985,0.991	0.983,0.976,0.973	0.008
2525	"ENSG00000089157.15"	"RPLP0"	chr12	-	120198853	120199000	120198894	120199000	120198553	120198770	2525	3839,3737,1814	456,338,216	3456,4101,4233	250,313,330	130	89	0.000163723703757	0.00160815453756	0.852,0.883,0.852	0.904,0.9,0.898	-0.038
1753	"ENSG00000132424.14"	"PNISR"	chr6	-	99403828	99404702	99404602	99404702	99402539	99402710	1753	438,391,153	37,26,9	366,545,926	83,80,102	863	89	0.000167791099228	0.00164270236818	0.55,0.608,0.637	0.313,0.413,0.484	0.195
4998	"ENSG00000177697.17"	"CD151"	chr11	+	837459	837618	837459	837612	837941	838028	4998	1182,1228,458	15,36,5	673,696,877	0,0,3	95	89	0.000175676780247	0.00170869988866	0.987,0.97,0.988	1.0,1.0,0.996	-0.017
902	"ENSG00000129968.15"	"ABHD17A"	chr19	-	1878663	1880115	1879920	1880115	1877507	1877687	902	350,423,153	129,125,67	202,212,278	115,108,166	1346	89	0.000175167661884	0.00170869988866	0.152,0.183,0.131	0.104,0.115,0.1	0.049
1600	"ENSG00000182196.13"	"ARL6IP4"	chr12	+	122981128	122981299	122981128	122981266	122981570	122981879	1600	279,289,123	57,65,24	192,233,206	8,25,34	122	89	0.000179346035717	0.00173309793738	0.781,0.764,0.789	0.946,0.872,0.815	-0.1
3156	"ENSG00000148985.19"	"PGAP2"	chr11	+	3824269	3824455	3824269	3824364	3825019	3825128	3156	56,78,10	36,22,5	52,72,59	5,4,14	180	89	0.000179294511406	0.00173309793738	0.435,0.637,0.497	0.837,0.899,0.676	-0.281
1717	"ENSG00000168488.18"	"ATXN2L"	chr16	+	28835932	28836485	28835932	28836122	28836727	28837237	1717	508,485,179	56,44,28	443,570,782	26,29,49	452	89	0.000182451922205	0.00174615846059	0.641,0.685,0.557	0.77,0.795,0.759	-0.147
2394	"ENSG00000095564.13"	"BTAF1"	chr10	+	91959064	91959282	91959064	91959154	91959784	91959880	2394	67,82,43	73,72,25	104,115,206	20,41,102	217	89	0.000182337223454	0.00174615846059	0.273,0.318,0.414	0.681,0.535,0.453	-0.221
4895	"ENSG00000172530.20"	"BANP"	chr16	+	87975047	87975207	87975047	87975203	87981035	87981127	4895	5,5,0	3,8,4	0,1,0	1,4,2	93	89	0.00018225063599	0.00174615846059	0.615,0.374,0.0	0.0,0.193,0.0	0.265
