ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE	ID	IC_SAMPLE_1	SC_SAMPLE_1	IC_SAMPLE_2	SC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
7141	"ENSG00000118495.18"	"PLAGL1"	chr6	-	143966157	143966285	143966157	143966212	143968906	143968978	7141	9,22,15	6,7,3	25,25,28	0,5,3	162	89	0.0100878072098	0.0625578551104	0.452,0.633,0.733	1.0,0.733,0.837	-0.251
1653	"ENSG00000196204.11"	"RNF216P1"	chr7	+	4984909	4985075	4984961	4985075	4983670	4983773	1653	80,69,17	7,23,7	44,39,55	5,1,6	141	89	0.0101248530934	0.0626206007146	0.878,0.654,0.605	0.847,0.961,0.853	-0.175
4311	"ENSG00000112759.16"	"SLC29A1"	chr6	+	44227259	44227342	44227262	44227342	44226060	44226167	4311	39,33,20	50,22,32	1,0,1	0,1,3	92	89	0.0101215159668	0.0626206007146	0.43,0.592,0.377	1.0,0.0,0.244	0.052
6350	"ENSG00000011304.18"	"PTBP1"	chr19	+	805491	805569	805512	805569	805012	805187	6350	957,1068,406	24,25,2	514,415,737	8,6,4	110	89	0.0102578506397	0.0633589154386	0.97,0.972,0.994	0.981,0.982,0.993	-0.007
2603	"ENSG00000068024.16"	"HDAC4"	chr2	-	239126455	239126694	239126455	239126679	239134244	239134443	2603	8,6,1	3,2,1	20,22,45	2,1,1	104	89	0.0102933815007	0.0634940548538	0.695,0.72,0.461	0.895,0.95,0.975	-0.315
4042	"ENSG00000102312.20"	"PORCN"	chrX	+	48511294	48511487	48511365	48511487	48509783	48509956	4042	14,12,2	7,5,1	27,26,25	6,2,3	160	89	0.0103398993203	0.0636152116036	0.527,0.572,0.527	0.715,0.879,0.823	-0.264
6838	"ENSG00000197111.15"	"PCBP2"	chr12	+	53468776	53468832	53468779	53468832	53467804	53467843	6838	1657,1606,715	327,308,142	837,947,1324	225,253,301	92	89	0.0103403784073	0.0636152116036	0.831,0.835,0.83	0.783,0.784,0.81	0.04
7541	"ENSG00000008838.18"	"MED24"	chr17	-	40028825	40029004	40028825	40028968	40029747	40029859	7541	11,11,0	193,202,90	1,3,2	87,122,127	125	89	0.0103573173989	0.0636352486424	0.039,0.037,0.0	0.008,0.017,0.011	0.013
7959	"ENSG00000197283.13"	"SYNGAP1"	chr6	+	33447829	33447933	33447842	33447933	33446574	33446786	7959	11,4,1	12,12,3	2,0,4	21,17,6	102	89	0.0103818016296	0.0637015295241	0.444,0.225,0.225	0.077,0.0,0.368	0.15
4381	"ENSG00000176014.12"	"TUBB6"	chr18	+	12320535	12320744	12320628	12320744	12310942	12311053	4381	4,19,9	2,3,0	4,4,9	0,0,0	182	89	0.0106466854812	0.0652407564862	0.494,0.756,1.0	1.0,1.0,1.0	-0.25
3581	"ENSG00000104872.10"	"PIH1D1"	chr19	-	49446550	49446694	49446550	49446595	49447023	49447099	3581	523,463,245	5,6,6	482,471,511	1,4,1	188	89	0.0106989025507	0.0653884307008	0.98,0.973,0.951	0.996,0.982,0.996	-0.023
4840	"ENSG00000260238.6"	"PMF1-BGLAP"	chr1	+	156236287	156236483	156236348	156236483	156233627	156233728	4840	461,478,185	34,32,7	268,289,327	12,7,14	150	89	0.0106866973352	0.0653884307008	0.889,0.899,0.94	0.93,0.961,0.933	-0.032
3888	"ENSG00000136840.18"	"ST6GALNAC4"	chr9	-	127909950	127910528	127909950	127910058	127912267	127912680	3888	130,192,82	67,76,39	80,66,117	50,54,72	559	89	0.0108070472318	0.0659011629473	0.236,0.287,0.251	0.203,0.163,0.206	0.067
5437	"ENSG00000049769.12"	"PPP1R3F"	chrX	+	49281980	49282063	49281983	49282063	49281405	49281461	5437	5,1,1	0,0,2	4,6,4	5,2,1	92	89	0.0108111346654	0.0659011629473	1.0,1.0,0.326	0.436,0.744,0.795	0.117
1605	"ENSG00000147789.15"	"ZNF7"	chr8	+	144829426	144829604	144829444	144829604	144829042	144829090	1605	5,6,5	9,16,4	0,3,0	4,6,1	107	89	0.0110713746274	0.0673110632576	0.316,0.238,0.51	0.0,0.294,0.0	0.257
3538	"ENSG00000102710.19"	"SUPT20H"	chr13	-	37045246	37045376	37045246	37045373	37047534	37047601	3538	64,29,27	146,141,54	4,6,21	25,67,72	92	89	0.0110618939665	0.0673110632576	0.298,0.166,0.326	0.134,0.08,0.22	0.119
857	"ENSG00000119689.14"	"DLST"	chr14	+	74889274	74889349	74889276	74889349	74889094	74889147	857	474,411,167	9,11,6	139,175,240	0,3,2	91	89	0.011135269414	0.0676111462722	0.981,0.973,0.965	1.0,0.983,0.992	-0.019
7605	"ENSG00000104093.13"	"DMXL2"	chr15	-	51476588	51476719	51476588	51476716	51478270	51478347	7605	5,7,6	0,2,2	4,8,13	2,5,10	92	89	0.0112340970904	0.0681222758376	1.0,0.772,0.744	0.659,0.608,0.557	0.231
5445	"ENSG00000142765.17"	"SYTL1"	chr1	+	27349079	27349152	27349115	27349152	27347966	27348012	5445	61,62,31	7,7,1	35,75,106	1,3,3	125	89	0.011517057956	0.0697471830122	0.861,0.863,0.957	0.961,0.947,0.962	-0.063
1957	"ENSG00000133460.19"	"SLC2A11"	chr22	+	23875116	23875241	23875120	23875241	23868480	23868641	1957	27,24,3	1,3,0	42,42,40	7,10,4	93	89	0.0115963227956	0.0701358872852	0.963,0.884,1.0	0.852,0.801,0.905	0.096
1272	"ENSG00000142794.18"	"NBPF3"	chr1	+	21466995	21467309	21467181	21467309	21466086	21466156	1272	35,27,3	14,9,2	27,22,38	5,3,5	275	89	0.0116133793175	0.0701478275399	0.447,0.493,0.327	0.636,0.704,0.711	-0.261
4129	"ENSG00000106348.16"	"IMPDH1"	chr7	-	128400094	128400204	128400094	128400182	128400332	128400536	4129	6,4,4	381,407,189	2,5,14	185,188,215	111	89	0.0116740870994	0.0704230597916	0.012,0.008,0.017	0.009,0.021,0.05	-0.014
4448	"ENSG00000269190.5"	"FBXO17"	chr19	-	38946471	38946605	38946471	38946567	38948566	38948678	4448	0,1,4	65,57,9	4,3,9	41,40,52	127	89	0.0116956831889	0.0704619462585	0.0,0.012,0.237	0.064,0.05,0.108	0.009
2978	"ENSG00000161526.14"	"SAP30BP"	chr17	+	75705610	75706092	75706007	75706092	75704755	75704814	2978	64,84,52	321,352,159	18,11,22	80,107,135	486	89	0.0117644892646	0.0707847859892	0.035,0.042,0.057	0.04,0.018,0.029	0.016
1117	"ENSG00000183506.16"	"PI4KAP2"	chr22	-	21476001	21476764	21476001	21476160	21477789	21477915	1117	16,11,5	1,0,0	9,14,25	2,1,1	693	89	0.0117994432735	0.0709033729523	0.673,1.0,1.0	0.366,0.643,0.763	0.3
1264	"ENSG00000149091.15"	"DGKZ"	chr11	+	46369363	46369550	46369493	46369550	46368004	46368079	1264	9,11,3	114,101,46	0,2,4	55,38,69	219	89	0.0118651499442	0.0712062095361	0.031,0.042,0.026	0.0,0.021,0.023	0.018
4969	"ENSG00000110075.14"	"PPP6R3"	chr11	+	68587926	68588024	68587977	68588024	68575957	68576043	4969	294,294,98	14,15,1	135,151,150	11,12,14	140	89	0.0118989052663	0.0713167633938	0.93,0.926,0.984	0.886,0.889,0.872	0.064
3226	"ENSG00000197275.13"	"RAD54B"	chr8	-	94399413	94399621	94399413	94399565	94400237	94400463	3226	133,101,56	3,6,0	39,54,63	0,0,0	145	89	0.0119574550121	0.0715754482127	0.965,0.912,1.0	1.0,1.0,1.0	-0.041
2664	"ENSG00000102878.16"	"HSF4"	chr16	+	67167460	67167599	67167474	67167599	67167119	67167222	2664	0,1,0	10,12,5	2,1,4	9,32,24	103	89	0.0119873745432	0.0716623123399	0.0,0.067,0.0	0.161,0.026,0.126	-0.082
5178	"ENSG00000116698.20"	"SMG7"	chr1	+	183517625	183517820	183517687	183517820	183515873	183515991	5178	35,26,15	185,128,37	24,18,34	58,43,99	151	89	0.0120127759914	0.0717219783517	0.1,0.107,0.193	0.196,0.198,0.168	-0.054
6592	"ENSG00000023191.16"	"RNH1"	chr11	-	500483	500738	500483	500654	502061	502249	6592	9,7,3	376,368,176	4,13,12	182,190,272	173	89	0.0121316069082	0.0722459714853	0.012,0.01,0.009	0.011,0.034,0.022	-0.012
7695	"ENSG00000153975.9"	"ZUFSP"	chr6	-	116666633	116667207	116666633	116666912	116668565	116668794	7695	439,350,178	5,16,3	161,216,312	11,15,9	384	89	0.0121170647127	0.0722459714853	0.953,0.835,0.932	0.772,0.769,0.889	0.097
5198	"ENSG00000180822.11"	"PSMG4"	chr6	+	3264173	3264325	3264208	3264325	3263683	3263759	5198	5,2,2	24,11,5	0,0,2	4,1,7	124	89	0.0121492070615	0.0722582634821	0.13,0.115,0.223	0.0,0.0,0.17	0.099
5557	"ENSG00000099622.13"	"CIRBP"	chr19	+	1270866	1271036	1270927	1271036	1269330	1269410	5557	74,80,25	1232,1195,477	31,43,48	372,421,565	150	89	0.0122216208079	0.0725961154247	0.034,0.038,0.03	0.047,0.057,0.048	-0.017
1478	"ENSG00000142396.10"	"ERVK3-1"	chr19	+	58312027	58312462	58312196	58312462	58306087	58306216	1478	130,102,37	14,8,8	27,29,28	1,2,1	258	89	0.0122490268282	0.0726661017576	0.762,0.815,0.615	0.903,0.833,0.906	-0.15
7434	"ENSG00000196118.11"	"CCDC189"	chr16	-	30759341	30759557	30759341	30759458	30759653	30759724	7434	4,6,1	2,1,1	2,3,5	0,0,0	188	89	0.0122738032022	0.0727203295458	0.486,0.74,0.321	1.0,1.0,1.0	-0.484
2168	"ENSG00000164576.11"	"SAP30L"	chr5	+	154453401	154453500	154453416	154453500	154446544	154446805	2168	15,17,6	0,2,0	17,21,16	5,0,2	104	89	0.0123196022425	0.0728988168319	1.0,0.879,1.0	0.744,1.0,0.873	0.087
307	"ENSG00000100099.20"	"HPS4"	chr22	-	26470718	26470922	26470718	26470813	26472301	26472418	307	8,1,3	51,32,4	1,11,15	9,20,39	198	89	0.0123734720608	0.0731245470836	0.066,0.014,0.252	0.048,0.198,0.147	-0.02
3355	"ENSG00000090661.11"	"CERS4"	chr19	+	8251043	8251249	8251109	8251249	8210705	8210862	3355	33,22,8	0,6,0	32,27,31	0,0,0	155	89	0.0124236069333	0.0731969443284	1.0,0.678,1.0	1.0,1.0,1.0	-0.107
4626	"ENSG00000196323.11"	"ZBTB44"	chr11	-	130238443	130238607	130238443	130238553	130239811	130239896	4626	69,75,14	5,0,2	82,75,140	2,20,13	143	89	0.0124486740408	0.0731969443284	0.896,1.0,0.813	0.962,0.7,0.87	0.059
6138	"ENSG00000166333.13"	"ILK"	chr11	+	6604179	6604360	6604225	6604360	6603730	6603822	6138	121,120,30	100,123,48	136,157,163	107,83,116	135	89	0.0124094774852	0.0731969443284	0.444,0.391,0.292	0.456,0.555,0.481	-0.122
747	"ENSG00000132781.17"	"MUTYH"	chr1	-	45333412	45333603	45333412	45333564	45334390	45334511	747	3,3,0	14,9,5	2,2,5	4,1,3	128	89	0.0124376098932	0.0731969443284	0.13,0.188,0.0	0.258,0.582,0.537	-0.353
4846	"ENSG00000160957.12"	"RECQL4"	chr8	-	144514935	144515072	144514935	144515042	144515149	144515242	4846	289,259,162	8,7,3	137,81,118	1,1,1	119	89	0.0124718122288	0.0732404023689	0.964,0.965,0.976	0.99,0.984,0.989	-0.019
1534	"ENSG00000148396.18"	"SEC16A"	chr9	-	136446854	136447015	136446854	136446949	136447226	136447364	1534	30,26,17	72,58,27	14,13,11	33,42,77	155	89	0.0125540782412	0.0735378059192	0.193,0.205,0.266	0.196,0.151,0.076	0.08
331	"ENSG00000004897.11"	"CDC27"	chr17	-	47141852	47142025	47141852	47142022	47142228	47142436	331	212,200,100	262,212,98	111,106,136	146,163,224	92	89	0.0125524871324	0.0735378059192	0.439,0.477,0.497	0.424,0.386,0.37	0.078
4340	"ENSG00000115211.15"	"EIF2B4"	chr2	-	27369005	27369212	27369005	27369209	27369413	27369549	4340	227,247,101	143,129,69	50,78,83	86,67,60	92	89	0.0125753144308	0.0735695439216	0.606,0.649,0.586	0.36,0.53,0.572	0.126
6888	"ENSG00000143498.17"	"TAF1A"	chr1	-	222579758	222579890	222579758	222579872	222584127	222584297	6888	1,9,4	159,118,72	1,0,0	37,56,66	107	89	0.0126279080677	0.0737844226418	0.005,0.06,0.044	0.022,0.0,0.0	0.029
2815	"ENSG00000131653.12"	"TRAF7"	chr16	+	2165856	2165936	2165878	2165936	2163882	2164001	2815	8,11,2	301,249,121	2,1,5	212,225,306	111	89	0.0128174612461	0.0747980078489	0.021,0.034,0.013	0.008,0.004,0.013	0.014
4904	"ENSG00000085788.13"	"DDHD2"	chr8	+	38234393	38234584	38234399	38234584	38232986	38233214	4904	96,70,28	0,0,2	94,130,218	4,4,7	95	89	0.0129424142552	0.0754325422317	1.0,1.0,0.929	0.957,0.968,0.967	0.012
1005	"ENSG00000167792.11"	"NDUFV1"	chr11	+	67611476	67611569	67611521	67611569	67610994	67611207	1005	201,193,119	2,16,6	105,111,178	6,0,2	134	89	0.0131665644214	0.0766429175519	0.985,0.889,0.929	0.921,1.0,0.983	-0.034
7205	"ENSG00000100911.14"	"PSME2"	chr14	-	24145709	24145896	24145709	24145772	24146207	24146240	7205	71,41,30	633,515,228	45,42,49	251,318,327	213	89	0.0132523384074	0.077045782416	0.045,0.032,0.052	0.07,0.052,0.059	-0.017
2751	"ENSG00000155329.11"	"ZCCHC10"	chr5	-	133000131	133000201	133000131	133000173	133006758	133006920	2751	14,10,4	90,108,38	3,1,1	19,39,34	117	89	0.0134197457272	0.0779216446657	0.106,0.066,0.074	0.107,0.019,0.022	0.033
1754	"ENSG00000130023.15"	"ERMARD"	chr6	+	169755282	169755422	169755287	169755422	169753863	169754032	1754	50,53,20	4,1,2	5,16,20	1,9,1	94	89	0.0136759045258	0.0793100148996	0.922,0.98,0.904	0.826,0.627,0.95	0.134
7432	"ENSG00000254986.7"	"DPP3"	chr11	+	66482192	66482470	66482195	66482470	66480437	66480465	7432	27,28,7	33,19,11	12,8,15	24,15,39	92	89	0.0137468559743	0.0796222006681	0.442,0.588,0.381	0.326,0.34,0.271	0.158
1772	"ENSG00000112130.16"	"RNF8"	chr6	+	37368377	37369218	37368483	37369218	37360445	37360574	1772	22,34,5	131,123,57	12,26,20	50,58,62	195	89	0.0138265635283	0.0799842624007	0.071,0.112,0.038	0.099,0.17,0.128	-0.059
522	"ENSG00000172009.14"	"THOP1"	chr19	+	2811597	2811734	2811633	2811734	2810639	2810768	522	492,444,211	14,22,4	167,212,251	6,0,5	125	89	0.0138477655452	0.0800074006841	0.962,0.935,0.974	0.952,1.0,0.973	-0.018
3346	"ENSG00000168894.9"	"RNF181"	chr2	+	85596821	85596931	85596856	85596931	85596518	85596649	3346	331,351,155	8,10,2	381,479,480	8,2,3	124	89	0.0139277849988	0.0803698858926	0.967,0.962,0.982	0.972,0.994,0.991	-0.015
4092	"ENSG00000141873.10"	"SLC39A3"	chr19	-	2737047	2737379	2737047	2737300	2739944	2740017	4092	253,219,115	10,2,0	104,41,66	0,0,0	168	89	0.0139577910196	0.080443229284	0.931,0.983,1.0	1.0,1.0,1.0	-0.029
5523	"ENSG00000167646.13"	"DNAAF3"	chr19	-	55166328	55166433	55166328	55166417	55166511	55166576	5523	2,0,1	9,15,2	4,1,4	8,9,10	105	89	0.0140600059809	0.0809320393777	0.159,0.0,0.298	0.298,0.086,0.253	-0.06
2086	"ENSG00000114745.13"	"GORASP1"	chr3	-	39102677	39102999	39102677	39102881	39103472	39103553	2086	6,2,3	42,51,17	0,0,2	35,30,25	207	89	0.0140893272278	0.0810005697608	0.058,0.017,0.071	0.0,0.0,0.033	0.038
4279	"ENSG00000137494.13"	"ANKRD42"	chr11	+	83212652	83215200	83212978	83215200	83211294	83211430	4279	69,27,14	0,2,3	10,19,52	1,0,0	415	89	0.0143187633171	0.0821710078397	1.0,0.743,0.5	0.682,1.0,1.0	-0.146
5957	"ENSG00000131650.13"	"KREMEN2"	chr16	+	2966641	2966795	2966758	2966795	2966324	2966449	5957	67,80,40	0,1,2	113,99,85	3,3,5	206	89	0.0143282492707	0.0821710078397	1.0,0.972,0.896	0.942,0.934,0.88	0.037
3145	"ENSG00000065328.16"	"MCM10"	chr10	+	13172624	13172765	13172627	13172765	13172375	13172480	3145	96,55,32	175,166,75	5,2,12	29,29,27	92	89	0.0143622254869	0.0821772185375	0.347,0.243,0.292	0.143,0.063,0.301	0.125
5930	"ENSG00000167118.10"	"URM1"	chr9	+	128377994	128378106	128378035	128378106	128371360	128371415	5930	15,15,5	147,142,70	1,2,2	30,20,55	130	89	0.0143646696777	0.0821772185375	0.065,0.067,0.047	0.022,0.064,0.024	0.023
6706	"ENSG00000126215.13"	"XRCC3"	chr14	-	103711465	103711661	103711465	103711567	103715423	103715484	6706	30,19,5	25,19,12	16,5,9	2,6,0	183	89	0.0144096440847	0.0823332366559	0.369,0.327,0.168	0.796,0.288,1.0	-0.407
474	"ENSG00000221978.11"	"CCNL2"	chr1	-	1390765	1391575	1390765	1390865	1392789	1392803	474	993,961,381	10,7,6	1056,1327,1712	5,7,6	799	89	0.0144788751828	0.0826272987426	0.917,0.939,0.876	0.959,0.955,0.969	-0.05
1761	"ENSG00000179832.17"	"MROH1"	chr8	+	144242210	144242515	144242368	144242515	144241394	144241517	1761	2,3,0	27,17,14	10,17,3	38,69,58	247	89	0.0145740249387	0.0829582245802	0.026,0.06,0.0	0.087,0.082,0.018	-0.034
5974	"ENSG00000159593.14"	"NAE1"	chr16	-	66823226	66823306	66823226	66823262	66823528	66823600	5974	451,339,160	0,0,4	117,164,136	1,1,9	133	89	0.0145658589579	0.0829582245802	1.0,1.0,0.964	0.987,0.991,0.91	0.025
776	"ENSG00000065357.19"	"DGKA"	chr12	+	55940251	55940433	55940313	55940433	55940081	55940170	776	4,3,3	41,36,17	9,12,7	33,32,50	151	89	0.01459037362	0.0829582245802	0.054,0.047,0.094	0.138,0.181,0.076	-0.067
1677	"ENSG00000161202.17"	"DVL3"	chr3	+	184164477	184164601	184164491	184164601	184164266	184164388	1677	4,8,1	111,113,55	2,2,1	124,89,116	103	89	0.0146565054878	0.0832324872085	0.03,0.058,0.015	0.014,0.019,0.007	0.021
2914	"ENSG00000154429.10"	"CCSAP"	chr1	-	229326737	229327558	229326737	229327006	229342098	229342513	2914	15,8,0	19,28,23	7,8,6	56,44,61	641	89	0.0147485831768	0.0836532443357	0.099,0.038,0.0	0.017,0.025,0.013	0.027
1627	"ENSG00000170734.11"	"POLH"	chr6	+	43613659	43615660	43613730	43615660	43610553	43610723	1627	87,80,37	1,5,2	72,82,149	1,2,0	160	89	0.0147988812343	0.0838362930825	0.98,0.899,0.911	0.976,0.958,1.0	-0.048
5267	"ENSG00000090372.14"	"STRN4"	chr19	-	46727893	46728126	46727893	46728007	46728617	46728777	5267	15,7,2	166,191,70	2,3,5	120,135,196	208	89	0.0150477976592	0.0850392550582	0.037,0.015,0.012	0.007,0.009,0.011	0.012
7511	"ENSG00000146733.13"	"PSPH"	chr7	-	56033960	56034154	56033960	56034106	56051137	56051604	7511	221,159,57	11,29,15	68,113,94	5,5,8	137	89	0.0150472076846	0.0850392550582	0.929,0.781,0.712	0.898,0.936,0.884	-0.099
4568	"ENSG00000108479.11"	"GALK1"	chr17	-	75763013	75763181	75763013	75763149	75763319	75763439	4568	4,5,2	103,75,22	0,3,2	118,126,147	121	89	0.0151801639548	0.0856831827109	0.028,0.047,0.063	0.0,0.017,0.01	0.037
3792	"ENSG00000132466.17"	"ANKRD17"	chr4	-	73135116	73135265	73135116	73135262	73139530	73140283	3792	66,73,7	7,6,3	31,27,68	5,10,21	92	89	0.015219586144	0.0858015698858	0.901,0.922,0.693	0.857,0.723,0.758	0.059
5350	"ENSG00000124508.16"	"BTN2A2"	chr6	+	26392374	26394874	26394297	26394874	26390802	26390829	5350	490,438,158	0,1,0	503,456,452	2,2,2	2012	89	0.0152509935055	0.0858745409129	1.0,0.951,1.0	0.918,0.91,0.909	0.071
4430	"ENSG00000006015.17"	"C19orf60"	chr19	+	18589412	18589683	18589478	18589683	18588994	18589077	4430	144,148,81	11,20,13	97,70,78	11,22,24	155	89	0.0153461691901	0.0862017305594	0.883,0.809,0.782	0.835,0.646,0.651	0.114
6844	"ENSG00000140987.19"	"ZSCAN32"	chr16	-	3390009	3390183	3390009	3390133	3390422	3390517	6844	5,4,8	16,24,10	5,3,15	5,5,11	139	89	0.0153392887278	0.0862017305594	0.167,0.096,0.339	0.39,0.278,0.466	-0.177
2990	"ENSG00000213339.8"	"QTRT1"	chr19	+	10707465	10707615	10707499	10707615	10707301	10707380	2990	6,7,0	101,120,40	1,0,1	38,51,71	123	89	0.0154260450449	0.0865458811868	0.041,0.04,0.0	0.019,0.0,0.01	0.017
1236	"ENSG00000089335.20"	"ZNF302"	chr19	+	34683151	34683238	34683154	34683238	34682776	34682897	1236	4,11,3	30,29,12	1,1,1	9,4,11	92	89	0.0155451379261	0.0871089596317	0.114,0.268,0.195	0.097,0.195,0.081	0.068
881	"ENSG00000272410.5"	"RP11-438J1.1"	chr3	+	10260136	10260670	10260185	10260670	10249371	10249614	881	169,144,66	13,11,11	91,85,108	2,5,6	138	89	0.0155973569071	0.0872963982851	0.893,0.894,0.795	0.967,0.916,0.921	-0.074
4090	"ENSG00000215041.9"	"NEURL4"	chr17	-	7317460	7317684	7317460	7317573	7317787	7317932	4090	25,29,22	92,82,40	19,6,13	40,75,78	200	89	0.0157920160026	0.0882796471491	0.108,0.136,0.197	0.174,0.034,0.069	0.055
4339	"ENSG00000115211.15"	"EIF2B4"	chr2	-	27368024	27368139	27368024	27368113	27368371	27368463	4339	300,238,115	10,5,0	99,118,109	0,0,1	115	89	0.0158493010958	0.0884935166826	0.959,0.974,1.0	1.0,1.0,0.988	-0.018
2410	"ENSG00000196839.12"	"ADA"	chr20	-	44622828	44623078	44622828	44622930	44624201	44624329	2410	55,42,26	9,16,0	36,60,60	2,4,1	237	89	0.0159674906135	0.0889398788544	0.696,0.496,1.0	0.871,0.849,0.958	-0.162
6402	"ENSG00000087365.15"	"SF3B2"	chr11	+	66057265	66057375	66057268	66057375	66056837	66056955	6402	650,582,274	87,88,28	260,261,369	17,20,46	92	89	0.0159541183449	0.0889398788544	0.878,0.865,0.904	0.937,0.927,0.886	-0.034
6218	"ENSG00000076928.17"	"ARHGEF1"	chr19	+	41905589	41905827	41905759	41905827	41905174	41905261	6218	13,20,6	225,279,118	5,6,10	198,205,244	259	89	0.0161251016994	0.0897103445023	0.019,0.024,0.017	0.009,0.01,0.014	0.009
7882	"ENSG00000196547.14"	"MAN2A2"	chr15	+	90911366	90911550	90911415	90911550	90911170	90911238	7882	17,27,7	1,3,2	19,9,26	0,2,0	138	89	0.0163898906049	0.0910745295142	0.916,0.853,0.693	1.0,0.744,1.0	-0.094
950	"ENSG00000112031.15"	"MTRF1L"	chr6	-	152991184	152991416	152991184	152991321	152992856	152992974	950	17,22,5	179,175,76	9,15,12	51,66,66	184	89	0.016433169779	0.0912060532722	0.044,0.057,0.031	0.079,0.099,0.081	-0.042
2840	"ENSG00000178028.13"	"DMAP1"	chr1	+	44213662	44213858	44213708	44213858	44213472	44213527	2840	21,7,6	38,38,19	4,1,3	21,17,14	135	89	0.0165134649388	0.0913247626996	0.267,0.108,0.172	0.112,0.037,0.124	0.091
6760	"ENSG00000134574.11"	"DDB2"	chr11	+	47234756	47235412	47235269	47235412	47234572	47234672	6760	292,216,108	1,5,3	604,441,607	1,2,3	602	89	0.0164964944523	0.0913247626996	0.977,0.865,0.842	0.989,0.97,0.968	-0.081
7628	"ENSG00000196954.13"	"CASP4"	chr11	-	104951895	104952063	104951895	104952005	104954746	104955001	7628	3,4,3	43,58,42	0,0,0	31,31,36	147	89	0.0165129518362	0.0913247626996	0.041,0.04,0.041	0.0,0.0,0.0	0.041
2901	"ENSG00000131503.20"	"ANKHD1"	chr5	+	140438460	140438617	140438502	140438617	140436103	140436257	2901	157,171,59	30,3,5	100,141,298	14,0,7	131	89	0.0165562107088	0.0914524180601	0.78,0.975,0.889	0.829,1.0,0.967	-0.051
4816	"ENSG00000269335.5"	"IKBKG"	chrX	+	154558531	154558650	154558534	154558650	154556164	154556376	4816	23,5,10	6,0,0	14,4,4	0,1,0	92	89	0.016717330518	0.0922328638662	0.788,1.0,1.0	1.0,0.795,1.0	-0.002
3327	"ENSG00000006118.14"	"TMEM132A"	chr11	+	60931685	60931884	60931688	60931884	60930509	60930659	3327	50,48,20	68,78,41	57,64,60	59,53,74	92	89	0.0167617739689	0.0923684961248	0.416,0.373,0.321	0.483,0.539,0.44	-0.117
6243	"ENSG00000164066.12"	"INTU"	chr4	+	127685441	127687867	127687677	127687867	127684408	127684486	6243	439,328,116	5,5,3	195,560,728	3,1,3	2325	89	0.0168357250426	0.0926662215067	0.771,0.715,0.597	0.713,0.955,0.903	-0.163
4346	"ENSG00000135074.15"	"ADAM19"	chr5	-	157477303	157481002	157477303	157477735	157481790	157481943	4346	5896,4662,1674	3,1,3	4937,6255,9771	3,10,13	3356	89	0.0172475767806	0.0948208978801	0.981,0.992,0.937	0.978,0.943,0.952	0.012
8011	"ENSG00000184708.17"	"EIF4ENIF1"	chr22	-	31447425	31447568	31447425	31447565	31448152	31448232	8011	31,35,16	31,32,19	8,11,26	22,26,35	92	89	0.0174417554722	0.095775212162	0.492,0.514,0.449	0.26,0.29,0.418	0.162
1570	"ENSG00000141994.15"	"DUS3L"	chr19	-	5786748	5786919	5786748	5786845	5787060	5787171	1570	26,25,13	96,91,48	16,15,17	33,26,38	163	89	0.0174970795072	0.0959657037594	0.129,0.13,0.129	0.209,0.24,0.196	-0.086
6551	"ENSG00000204681.10"	"GABBR1"	chr6	-	29629086	29629247	29629086	29629107	29630457	29630643	6551	10,3,5	0,1,0	12,8,31	2,0,3	229	89	0.0175819309874	0.0963175041489	1.0,0.538,1.0	0.7,1.0,0.801	0.012
1154	"ENSG00000103852.12"	"TTC23"	chr15	-	99139316	99139467	99139316	99139399	99156147	99156297	1154	3,3,2	15,11,5	5,4,7	6,7,7	157	89	0.0176578151174	0.0965058732209	0.102,0.134,0.185	0.321,0.245,0.362	-0.169
5648	"ENSG00000142046.14"	"TMEM91"	chr19	+	41383560	41384083	41383862	41384083	41382771	41382921	5648	11,15,3	1,1,0	12,13,20	0,1,4	391	89	0.0176448450752	0.0965058732209	0.715,0.773,1.0	1.0,0.747,0.532	0.07
6837	"ENSG00000197111.15"	"PCBP2"	chr12	+	53462480	53462567	53462492	53462567	53461014	53461143	6837	162,114,75	1178,1192,457	96,99,110	862,1011,1339	101	89	0.0177132792816	0.0966953778623	0.108,0.078,0.126	0.089,0.079,0.068	0.025
2328	"ENSG00000101363.12"	"MANBAL"	chr20	+	37301170	37301413	37301207	37301413	37298762	37298879	2328	0,3,3	122,147,62	2,7,1	28,45,74	126	89	0.017780461836	0.0967215532155	0.0,0.014,0.033	0.048,0.099,0.009	-0.036
3356	"ENSG00000090661.11"	"CERS4"	chr19	+	8251075	8251249	8251109	8251249	8210705	8210862	3356	25,29,7	0,6,0	29,24,43	0,0,0	123	89	0.0177665439375	0.0967215532155	1.0,0.778,1.0	1.0,1.0,1.0	-0.074
7420	"ENSG00000135720.12"	"DYNC1LI2"	chr16	-	66742437	66742668	66742437	66742554	66749196	66749313	7420	569,513,254	0,14,2	345,385,560	2,1,1	203	89	0.0177726231839	0.0967215532155	1.0,0.941,0.982	0.987,0.994,0.996	-0.018
